RespondentNr,StimulusNr,timestamp ms,Gaze x %,Gaze y %
2,0,1644,0.715,0.807
2,0,1678,0.721,0.807
2,0,1710,0.755,0.751
2,0,1743,0.89,0.383
2,0,1777,0.915,0.357
2,0,1810,0.929,0.349
2,0,1844,0.938,0.348
2,0,1877,0.939,0.348
2,0,1912,0.922,0.349
2,0,1943,0.905,0.348
2,0,1977,0.888,0.347
2,0,2010,0.841,0.332
2,0,2044,0.747,0.316
2,0,2077,0.737,0.311
2,0,2111,0.73,0.307
2,0,2144,0.728,0.307
2,0,2178,0.725,0.307
2,0,2211,0.723,0.308
2,0,2244,0.722,0.307
2,0,2277,0.718,0.307
2,0,2310,0.714,0.307
2,0,2343,0.707,0.306
2,0,2378,0.701,0.306
2,0,2411,0.688,0.303
2,0,2444,0.681,0.303
2,0,2477,0.669,0.302
2,0,2510,0.662,0.303
2,0,2545,0.634,0.305
2,0,2577,0.574,0.308
2,0,2611,0.482,0.314
2,0,2644,0.384,0.322
2,0,2677,0.317,0.475
2,0,2711,0.346,0.935
2,0,2744,0.356,0.961
2,0,2777,0.354,0.89
2,0,2810,0.296,0.731
2,0,2843,0.242,0.63
2,0,2877,0.236,0.56
2,0,2909,0.232,0.534
2,0,2944,0.221,0.515
2,0,2978,0.212,0.477
2,0,3010,0.216,0.461
2,0,3042,0.214,0.449
2,0,3077,0.204,0.439
2,0,3109,0.2,0.43
2,0,3144,0.217,0.421
2,0,3176,0.222,0.414
2,0,3210,0.244,0.393
2,0,3244,0.252,0.388
2,0,3277,0.257,0.381
2,0,3311,0.255,0.369
2,0,3344,0.256,0.365
2,0,3376,0.258,0.357
2,0,3411,0.261,0.348
2,0,3443,0.266,0.339
2,0,3477,0.272,0.368
2,0,3509,0.276,0.375
2,0,3543,0.39,0.718
2,0,3576,0.395,0.733
2,0,3610,0.395,0.731
2,0,3643,0.395,0.731
2,0,3677,0.395,0.731
2,0,3710,0.393,0.722
2,0,3743,0.403,0.705
2,0,3777,0.413,0.698
2,0,3811,0.422,0.693
2,0,3843,0.428,0.688
2,0,3877,0.435,0.682
2,0,3910,0.439,0.677
2,0,3944,0.448,0.685
2,0,4010,0.453,0.684
2,0,4044,0.46,0.682
2,0,4077,0.463,0.681
2,0,4110,0.469,0.68
2,0,4143,0.475,0.681
2,0,4177,0.478,0.685
2,0,4211,0.49,0.685
2,0,4244,0.489,0.686
2,0,4277,0.495,0.688
2,0,4309,0.496,0.69
2,0,4344,0.49,0.694
2,0,4376,0.499,0.69
2,0,4411,0.493,0.696
2,0,4445,0.478,0.672
2,0,4477,0.466,0.65
2,0,4510,0.458,0.636
2,0,4544,0.445,0.624
2,0,4576,0.435,0.616
2,0,4611,0.421,0.602
2,0,4642,0.393,0.568
2,0,4677,0.371,0.545
2,0,4711,0.356,0.531
2,0,4744,0.348,0.528
2,0,4776,0.339,0.525
2,0,4810,0.336,0.521
2,0,4843,0.331,0.52
2,0,4877,0.328,0.523
2,0,4911,0.325,0.527
2,0,4944,0.322,0.526
2,0,4976,0.32,0.528
2,0,5010,0.331,0.529
2,0,5042,0.333,0.529
2,0,5078,0.332,0.533
2,0,5110,0.329,0.536
2,0,5143,0.323,0.54
2,0,5178,0.323,0.543
2,0,5211,0.324,0.545
2,0,5244,0.328,0.547
2,0,5277,0.33,0.55
2,0,5311,0.333,0.55
2,0,5344,0.335,0.551
2,0,5377,0.335,0.551
2,0,5411,0.335,0.551
2,0,5444,0.335,0.553
2,0,5477,0.333,0.553
2,0,5510,0.357,0.595
2,0,5544,0.399,1.002
2,0,5578,0.414,1.004
2,0,5611,0.442,1.001
2,0,5644,0.476,0.981
2,0,5677,0.535,0.91
2,0,5710,0.561,0.826
2,0,5744,0.577,0.798
2,0,5777,0.589,0.779
2,0,5811,0.597,0.757
2,0,5844,0.612,0.727
2,0,5877,0.621,0.714
2,0,5911,0.628,0.703
2,0,5944,0.633,0.693
2,0,5977,0.632,0.685
2,0,6011,0.621,0.679
2,0,6043,0.615,0.673
2,0,6077,0.601,0.664
2,0,6111,0.59,0.648
2,0,6144,0.579,0.64
2,0,6178,0.569,0.633
2,0,6211,0.563,0.622
2,0,6244,0.556,0.613
2,0,6277,0.548,0.605
2,0,6312,0.543,0.599
2,0,6344,0.541,0.596
2,0,6378,0.537,0.593
2,0,6444,0.56,0.593
2,0,6528,0.584,0.589
2,0,6727,0.744,0.56
2,0,6761,0.798,0.536
2,0,6795,0.803,0.534
2,0,6911,0.81,0.528
2,0,6978,0.81,0.525
2,0,7011,0.811,0.52
2,0,7044,0.809,0.513
2,0,7077,0.809,0.51
2,0,7112,0.812,0.505
2,0,7144,0.815,0.505
2,0,7178,0.815,0.504
2,0,7212,0.814,0.504
2,0,7244,0.813,0.507
2,0,7277,0.821,0.506
2,0,7310,0.83,0.505
2,0,7344,0.849,0.502
2,0,7377,0.86,0.497
2,0,7412,0.874,0.49
2,0,7444,0.891,0.484
2,0,7478,0.906,0.478
2,0,7511,0.93,0.474
2,0,7545,0.95,0.472
2,0,7578,1.028,0.422
2,0,7611,1.056,0.4
2,0,7644,1.064,0.39
2,0,7679,1.072,0.383
2,0,7712,1.077,0.377
2,0,7745,1.08,0.372
2,0,7779,1.082,0.365
2,0,7811,1.089,0.361
2,0,7845,1.091,0.356
2,0,7877,1.091,0.351
2,0,7911,1.087,0.345
2,0,7944,1.081,0.339
2,0,7979,1.075,0.333
2,0,8011,1.07,0.326
2,0,8044,1.063,0.322
2,0,8077,1.054,0.318
2,0,8111,1.045,0.315
2,0,8178,1.036,0.312
2,0,8245,1.029,0.31
2,0,8277,0.963,0.352
2,0,8312,0.619,0.88
2,0,8344,0.581,0.931
2,0,8378,0.574,0.953
2,0,8411,0.594,0.938
2,0,8445,0.627,0.894
2,0,8479,0.661,0.84
2,0,8512,0.773,0.699
2,0,8561,0.808,0.63
2,0,8594,0.834,0.595
2,0,8627,0.873,0.549
2,0,8661,0.957,0.456
2,0,8694,1.081,0.334
2,0,9161,1.04,0.279
2,0,9194,1.016,0.283
2,0,9227,0.84,0.31
2,0,9261,0.831,0.308
2,0,9294,0.825,0.307
2,0,9328,0.822,0.305
2,0,9361,0.819,0.303
2,0,9395,0.784,0.286
2,0,9429,0.767,0.278
2,0,9460,0.756,0.274
2,0,9494,0.744,0.271
2,0,9527,0.728,0.267
2,0,9594,0.725,0.262
2,0,9628,0.72,0.257
2,0,9661,0.714,0.254
2,0,9694,0.71,0.252
2,0,9727,0.699,0.248
2,0,9761,0.69,0.245
2,0,9794,0.681,0.243
2,0,9828,0.673,0.241
2,0,9861,0.667,0.24
2,0,9895,0.661,0.24
2,0,9928,0.66,0.242
2,0,9961,0.658,0.245
2,0,9994,0.657,0.248
2,0,10028,0.654,0.268
2,0,10061,0.642,0.469
2,0,10095,0.636,0.657
2,0,10127,0.629,0.705
2,0,10161,0.625,0.729
2,0,10194,0.62,0.775
2,0,10228,0.625,0.788
2,0,10261,0.627,0.804
2,0,10294,0.625,0.814
2,0,10328,0.629,0.825
2,0,10361,0.627,0.833
2,0,10395,0.629,0.84
2,0,10428,0.631,0.842
2,0,10495,0.646,0.841
2,0,10528,0.66,0.844
2,0,10561,0.66,0.837
2,0,10594,0.675,0.843
2,0,10628,0.675,0.857
2,0,10661,0.688,0.846
2,0,10694,0.686,0.855
2,0,10728,0.684,0.848
2,0,10761,0.692,0.851
2,0,10794,0.696,0.855
2,0,10827,0.69,0.868
2,0,10861,0.691,0.869
2,0,10895,0.698,0.865
2,0,10928,0.697,0.883
2,0,10961,0.677,0.9
2,0,10994,0.66,0.908
2,0,11028,0.643,0.913
2,0,11061,0.623,0.922
2,0,11095,0.58,0.951
2,0,11128,0.519,0.971
2,0,11160,0.506,0.967
2,0,11194,0.513,0.967
2,0,11228,0.513,0.968
2,0,11262,0.508,0.964
2,0,11294,0.497,0.964
2,0,11328,0.488,0.959
2,0,11361,0.476,0.954
2,0,11394,0.46,0.949
2,0,11428,0.45,0.946
2,0,11461,0.442,0.944
2,0,11495,0.434,0.943
2,0,11528,0.423,0.949
2,0,11561,0.414,0.953
2,0,11594,0.405,0.957
2,0,11628,0.397,0.961
2,0,11661,0.391,0.962
2,0,11694,0.382,0.964
2,0,11728,0.375,0.966
2,0,11761,0.368,0.968
2,0,11794,0.36,0.973
2,0,11827,0.356,0.967
2,0,11860,0.354,0.937
2,0,11894,0.352,0.927
2,0,11928,0.349,0.916
2,0,11961,0.354,0.906
2,0,11994,0.34,0.901
2,0,12028,0.355,0.882
2,0,12061,0.361,0.866
2,0,12094,0.354,0.862
2,0,12128,0.366,0.833
2,0,12161,0.378,0.791
2,0,12194,0.384,0.773
2,0,12228,0.391,0.766
2,0,12261,0.399,0.758
2,0,12294,0.401,0.749
2,0,12328,0.406,0.741
2,0,12361,0.412,0.73
2,0,12395,0.417,0.719
2,0,12427,0.422,0.709
2,0,12461,0.426,0.699
2,0,12494,0.437,0.686
2,0,12527,0.431,0.68
2,0,12561,0.421,0.665
2,0,12594,0.424,0.656
2,0,12628,0.456,0.637
2,0,12661,0.501,0.601
2,0,12694,0.521,0.592
2,0,12727,0.529,0.593
2,0,12762,0.541,0.592
2,0,12794,0.565,0.578
2,0,12828,0.565,0.583
2,0,12861,0.565,0.581
2,0,12895,0.535,0.584
2,0,12928,0.493,0.579
2,0,12961,0.458,0.574
2,0,12994,0.436,0.566
2,0,13028,0.415,0.555
2,0,13061,0.234,0.52
2,0,13094,0.218,0.523
2,0,13128,0.214,0.533
2,0,13161,0.218,0.545
2,0,13194,0.221,0.561
2,0,13227,0.229,0.589
2,0,13261,0.234,0.61
2,0,13294,0.237,0.637
2,0,13327,0.239,0.725
2,0,13361,0.237,0.76
2,0,13394,0.227,0.8
2,0,13427,0.218,0.818
2,0,13461,0.208,0.849
2,0,13494,0.205,0.866
2,0,13528,0.202,0.895
2,0,13561,0.205,0.914
2,0,13595,0.203,0.937
2,0,13628,0.204,0.944
2,0,13661,0.215,0.951
2,0,13695,0.22,0.948
2,0,13728,0.222,0.941
2,0,13761,0.224,0.937
2,0,13794,0.226,0.933
2,0,13828,0.218,0.933
2,0,13861,0.217,0.936
2,0,13894,0.223,0.934
2,0,13928,0.231,0.932
2,0,13961,0.228,0.935
2,0,13995,0.234,0.931
2,0,14027,0.237,0.921
2,0,14061,0.219,0.559
2,0,14095,0.201,0.486
2,0,14128,0.194,0.454
2,0,14161,0.191,0.431
2,0,14194,0.191,0.419
2,0,14227,0.189,0.412
2,0,14261,0.186,0.405
2,0,14294,0.178,0.398
2,0,14327,0.151,0.373
2,0,14361,0.121,0.364
2,0,14394,0.09,0.348
2,0,14429,0.058,0.337
2,0,14461,0.036,0.329
2,0,14494,0.028,0.327
2,0,14527,0.009,0.321
2,0,14561,0.001,0.318
2,0,14594,-0.005,0.314
2,0,14628,0.01,0.31
2,0,14661,0.019,0.306
2,0,14696,0.018,0.311
2,0,14728,0.024,0.313
2,0,14761,0.025,0.313
2,0,14795,0.023,0.313
2,0,14827,0.026,0.312
2,0,14862,0.028,0.312
2,0,14894,0.027,0.311
2,0,14927,0.005,0.293
2,0,14961,-0.006,0.29
2,0,14994,-0.011,0.292
2,0,15028,-0.017,0.295
2,0,15060,-0.021,0.296
2,0,15095,-0.021,0.298
2,0,15128,-0.023,0.299
2,0,15161,-0.026,0.3
2,0,15195,0.004,0.302
2,0,15229,0.027,0.3
2,0,15261,0.05,0.295
2,0,15296,0.075,0.281
2,0,15328,0.247,0.343
2,0,15361,0.511,0.842
2,0,15394,0.475,0.914
2,0,15428,0.478,0.908
2,0,15461,0.503,0.885
2,0,15494,0.509,0.858
2,0,15528,0.498,0.827
2,0,15561,0.488,0.816
2,0,15594,0.485,0.816
2,0,15628,0.488,0.797
2,0,15661,0.483,0.776
2,0,15695,0.489,0.765
2,0,15728,0.515,0.738
2,0,15761,0.534,0.679
2,0,15795,0.53,0.663
2,0,15828,0.52,0.657
2,0,15861,0.53,0.66
2,0,15894,0.512,0.728
2,0,15928,0.509,0.755
2,0,15961,0.505,0.771
2,0,15995,0.511,0.76
2,0,16028,0.503,0.746
2,0,16062,0.51,0.732
2,0,16095,0.525,0.716
2,0,16127,0.531,0.707
2,0,16161,0.535,0.699
2,0,16194,0.541,0.688
2,0,16228,0.541,0.683
2,0,16261,0.539,0.676
2,0,16295,0.539,0.671
2,0,16328,0.538,0.663
2,0,16361,0.542,0.611
2,0,16394,0.536,0.604
2,0,16428,0.529,0.597
2,0,16461,0.523,0.588
2,0,16495,0.519,0.575
2,0,16527,0.511,0.57
2,0,16561,0.507,0.564
2,0,16594,0.504,0.56
2,0,16628,0.524,0.564
2,0,16661,0.534,0.557
2,0,16694,0.548,0.549
2,0,16761,0.562,0.537
2,0,16795,0.563,0.53
2,0,16828,0.563,0.532
2,0,16861,0.563,0.532
2,0,16894,0.565,0.533
2,0,16927,0.57,0.534
2,0,16961,0.636,0.559
2,0,16995,0.676,0.584
2,0,17028,0.793,0.675
2,0,17061,0.816,0.688
2,0,17094,0.834,0.698
2,0,17128,0.849,0.689
2,0,17161,0.888,0.682
2,0,17194,0.901,0.694
2,0,17228,0.899,0.694
2,0,17261,0.914,0.693
2,0,17294,0.893,0.692
2,0,17329,0.838,0.735
2,0,17361,0.484,0.986
2,0,17395,0.469,1.0
2,0,17428,0.454,0.963
2,0,17462,0.446,0.912
2,0,17494,0.436,0.887
2,0,17529,0.406,0.822
2,0,17561,0.396,0.804
2,0,17594,0.395,0.787
2,0,17628,0.398,0.773
2,0,17662,0.411,0.759
2,0,17695,0.417,0.75
2,0,17728,0.435,0.717
2,0,17761,0.479,0.666
2,0,17795,0.504,0.648
2,0,17827,0.516,0.636
2,0,17861,0.521,0.628
2,0,17895,0.524,0.62
2,0,17928,0.524,0.619
2,0,17961,0.526,0.624
2,0,17994,0.529,0.63
2,0,18027,0.532,0.634
2,0,18094,0.547,0.683
2,0,18128,0.544,0.707
2,0,18194,0.54,0.732
2,0,18227,0.549,0.891
2,0,18261,0.543,0.903
2,0,18294,0.536,0.914
2,0,18328,0.533,0.924
2,0,18361,0.532,0.93
2,0,18395,0.535,0.935
2,0,18428,0.543,0.94
2,0,18461,0.553,0.941
2,0,18495,0.558,0.941
2,0,18528,0.562,0.94
2,0,18561,0.568,0.938
2,0,18594,0.569,0.936
2,0,18627,0.57,0.939
2,0,18662,0.572,0.942
2,0,18694,0.575,0.944
2,0,18727,0.58,0.944
2,0,18762,0.585,0.943
2,0,18794,0.592,0.941
2,0,18827,0.599,0.938
2,0,18861,0.642,0.777
2,0,18895,0.691,0.545
2,0,18928,0.713,0.443
2,0,18961,0.711,0.441
2,0,18994,0.71,0.445
2,0,19027,0.707,0.452
2,0,19061,0.702,0.458
2,0,19094,0.728,0.416
2,0,19128,0.739,0.401
2,0,19161,0.755,0.381
2,0,19194,0.763,0.369
2,0,19228,0.779,0.37
2,0,19261,0.786,0.362
2,0,19294,0.794,0.357
2,0,19327,0.804,0.355
2,0,19361,0.81,0.355
2,0,19394,0.819,0.353
2,0,19427,0.822,0.35
2,0,19462,0.825,0.347
2,0,19494,0.825,0.343
2,0,19561,0.823,0.334
2,0,19594,0.826,0.319
2,0,19627,0.776,0.339
2,0,19694,0.393,0.525
2,0,19761,0.404,0.492
2,0,19794,0.424,0.464
2,0,19827,0.437,0.477
2,0,19861,0.419,0.488
2,0,19895,0.424,0.502
2,0,19928,0.447,0.498
2,0,19961,0.437,0.525
2,0,19995,0.451,0.527
2,0,20028,0.474,0.531
2,0,20061,0.485,0.527
2,0,20095,0.511,0.533
2,0,20128,0.527,0.54
2,0,20161,0.534,0.568
2,0,20195,0.534,0.584
2,0,20228,0.535,0.596
2,0,20262,0.525,0.61
2,0,20295,0.521,0.616
2,0,20328,0.527,0.618
2,0,20361,0.518,0.637
2,0,20394,0.521,0.637
2,0,20427,0.527,0.627
2,0,20461,0.531,0.622
2,0,20495,0.53,0.619
2,0,20528,0.531,0.623
2,0,20561,0.508,0.637
2,0,20595,0.493,0.661
2,0,20628,0.486,0.668
2,0,20661,0.475,0.674
2,0,20695,0.438,0.657
2,0,20728,0.351,0.687
2,0,20762,0.282,0.668
2,0,20795,0.229,0.645
2,0,20828,0.221,0.631
2,0,20861,0.211,0.626
2,0,20895,0.198,0.624
2,0,20927,0.192,0.619
2,0,20961,0.195,0.621
2,0,20995,0.228,0.633
2,0,21028,0.257,0.647
2,0,21095,0.276,0.648
2,0,21127,0.301,0.653
2,0,21161,0.313,0.666
2,0,21195,0.326,0.668
2,0,21228,0.334,0.673
2,0,21261,0.416,0.707
2,0,21295,0.412,0.732
2,0,21328,0.425,0.759
2,0,21361,0.433,0.777
2,0,21394,0.441,0.793
2,0,21427,0.456,0.821
2,0,21461,0.461,0.831
2,0,21494,0.463,0.853
2,0,21528,0.457,0.865
2,0,21561,0.451,0.873
2,0,21595,0.443,0.883
2,0,21628,0.435,0.913
2,0,21662,0.426,0.928
2,0,21695,0.417,0.933
2,0,21728,0.412,0.938
2,0,21762,0.411,0.942
2,0,21794,0.41,0.948
2,0,21828,0.403,0.956
2,0,21861,0.393,0.962
2,0,21895,0.379,0.967
2,0,21928,0.369,0.967
2,0,21961,0.343,0.977
2,0,21994,0.302,0.988
2,0,22028,0.162,1.001
2,0,22061,0.141,1.001
2,0,22095,0.096,0.998
2,0,22128,0.041,1.007
2,0,22161,-0.007,1.007
2,0,22194,-0.02,1.025
2,0,22628,0.369,1.026
2,0,22661,0.439,0.944
2,0,22695,0.485,0.81
2,0,22727,0.488,0.78
2,0,22761,0.496,0.765
2,0,22794,0.497,0.75
2,0,22828,0.494,0.736
2,0,22861,0.494,0.727
2,0,22895,0.496,0.723
2,0,22928,0.509,0.718
2,0,22961,0.51,0.705
2,0,22995,0.517,0.704
2,0,23028,0.524,0.677
2,0,23061,0.523,0.683
2,0,23095,0.521,0.687
2,0,23128,0.521,0.686
2,0,23162,0.518,0.685
2,0,23195,0.518,0.679
2,0,23228,0.517,0.676
2,0,23261,0.518,0.674
2,0,23294,0.519,0.672
2,0,23327,0.523,0.672
2,0,23361,0.528,0.67
2,0,23394,0.533,0.666
2,0,23428,0.547,0.658
2,0,23461,0.553,0.646
2,0,23495,0.562,0.638
2,0,23528,0.568,0.631
2,0,23561,0.568,0.623
2,0,23594,0.577,0.616
2,0,23628,0.601,0.611
2,0,23661,0.625,0.603
2,0,23695,0.635,0.597
2,0,23728,0.658,0.586
2,0,23761,0.676,0.583
2,0,23795,0.689,0.577
2,0,23828,0.692,0.573
2,0,23861,0.698,0.567
2,0,23894,0.702,0.555
2,0,23927,0.717,0.545
2,0,23961,0.728,0.536
2,0,23994,0.737,0.529
2,0,24029,0.745,0.521
2,0,24061,0.713,0.496
2,0,24094,0.687,0.436
2,0,24161,0.678,0.423
2,0,24229,0.551,0.404
2,0,24278,0.541,0.418
2,0,24312,0.545,0.42
2,0,24346,0.576,0.404
2,0,24379,0.59,0.418
2,0,24412,0.584,0.425
2,0,24446,0.593,0.413
2,0,24479,0.6,0.415
2,0,24512,0.609,0.415
2,0,24546,0.618,0.413
2,0,24579,0.621,0.419
2,0,24612,0.614,0.428
2,0,24646,0.606,0.44
2,0,24679,0.594,0.443
2,0,24713,0.564,0.419
2,0,24747,0.554,0.39
2,0,24779,0.544,0.366
2,0,24812,0.441,0.326
2,0,24878,0.473,0.31
2,0,24945,0.477,0.307
2,0,24980,0.475,0.309
2,0,25012,0.458,0.316
2,0,25045,0.448,0.33
2,0,25078,0.44,0.336
2,0,25112,0.413,0.373
2,0,25146,0.295,0.552
2,0,25179,0.303,0.57
2,0,25213,0.329,0.587
2,0,25245,0.34,0.61
2,0,25279,0.346,0.676
2,0,25311,0.412,0.904
2,0,25346,0.43,0.897
2,0,25378,0.444,0.884
2,0,25412,0.466,0.867
2,0,25445,0.468,0.845
2,0,25478,0.462,0.836
2,0,25513,0.468,0.82
2,0,25546,0.466,0.795
2,0,25580,0.466,0.777
2,0,25611,0.466,0.766
2,0,25646,0.464,0.756
2,0,25680,0.467,0.748
2,0,25745,0.462,0.743
2,0,25779,0.46,0.733
2,0,25812,0.472,0.704
2,0,25879,0.479,0.699
2,0,25911,0.478,0.694
2,0,25946,0.481,0.687
2,0,25979,0.48,0.677
2,0,26012,0.49,0.661
2,0,26046,0.508,0.648
2,0,26079,0.518,0.64
2,0,26112,0.532,0.635
2,0,26146,0.539,0.631
2,0,26179,0.547,0.628
2,0,26213,0.563,0.632
2,0,26246,0.592,0.622
2,0,26279,0.643,0.615
2,0,26312,0.642,0.617
2,0,26346,0.64,0.616
2,0,26378,0.611,0.614
2,0,26413,0.604,0.618
2,0,26445,0.593,0.619
2,0,26478,0.593,0.615
2,0,26512,0.593,0.616
2,0,26546,0.599,0.62
2,0,26579,0.598,0.623
2,0,26612,0.595,0.626
2,0,26646,0.596,0.632
2,0,26679,0.585,0.642
2,0,26712,0.565,0.648
2,0,26746,0.553,0.65
2,0,26779,0.547,0.649
2,0,26812,0.538,0.653
2,0,26845,0.531,0.656
2,0,26879,0.53,0.662
2,0,26911,0.524,0.669
2,0,26946,0.519,0.673
2,0,26979,0.515,0.676
2,0,27012,0.512,0.676
2,0,27045,0.523,0.662
2,0,27080,0.53,0.656
2,0,27112,0.527,0.655
2,0,27145,0.525,0.653
2,0,27179,0.524,0.653
2,0,27212,0.52,0.653
2,0,27246,0.513,0.644
2,0,27313,0.504,0.646
2,0,27345,0.469,0.678
2,0,27380,0.448,0.693
2,0,27413,0.435,0.704
2,0,27445,0.421,0.714
2,0,27479,0.419,0.719
2,0,27512,0.417,0.725
2,0,27547,0.393,0.757
2,0,27580,0.392,0.774
2,0,27612,0.364,0.804
2,0,27646,0.367,0.802
2,0,27679,0.368,0.803
2,0,27713,0.367,0.804
2,0,27746,0.365,0.806
2,0,27779,0.369,0.809
2,0,27811,0.382,0.852
2,0,27845,0.442,1.007
2,0,28012,0.438,1.026
2,0,28046,0.441,1.024
2,0,28080,0.443,1.023
2,0,28113,0.439,1.021
2,0,28146,0.43,1.019
2,0,28179,0.419,1.017
2,0,28213,0.416,1.001
2,0,28245,0.412,1.0
2,0,28279,0.41,0.998
2,0,28313,0.407,1.0
2,0,28346,0.402,1.0
2,0,28379,0.395,1.001
2,0,28413,0.393,1.001
2,0,28446,0.393,0.997
2,0,28479,0.396,0.988
2,0,28513,0.295,0.64
2,0,28546,0.141,0.413
2,0,28578,0.149,0.344
2,0,28613,0.149,0.366
2,0,28646,0.156,0.347
2,0,28679,0.174,0.352
2,0,28712,0.2,0.343
2,0,28746,0.249,0.321
2,0,28778,0.256,0.286
2,0,28812,0.266,0.268
2,0,28846,0.273,0.254
2,0,28880,0.269,0.234
2,0,28913,0.266,0.234
2,0,28945,0.265,0.234
2,0,28979,0.256,0.235
2,0,29012,0.261,0.23
2,0,29045,0.262,0.23
2,0,29078,0.271,0.229
2,0,29112,0.283,0.224
2,0,29145,0.287,0.218
2,0,29179,0.294,0.231
2,0,29212,0.291,0.271
2,0,29245,0.413,0.65
2,0,29278,0.468,0.715
2,0,29312,0.474,0.733
2,0,29345,0.48,0.732
2,0,29379,0.475,0.728
2,0,29412,0.471,0.722
2,0,29479,0.465,0.718
2,0,29513,0.473,0.717
2,0,29546,0.479,0.708
2,0,29578,0.48,0.701
2,0,29612,0.484,0.694
2,0,29646,0.49,0.677
2,0,29679,0.495,0.665
2,0,29712,0.502,0.658
2,0,29746,0.507,0.653
2,0,29779,0.524,0.642
2,0,29813,0.533,0.631
2,0,29846,0.54,0.623
2,0,29880,0.549,0.614
2,0,29913,0.563,0.608
2,0,29946,0.576,0.597
2,0,29979,0.572,0.594
2,0,30011,0.545,0.583
2,0,30044,0.536,0.58
2,0,30078,0.53,0.579
2,0,30111,0.527,0.578
2,0,30145,0.527,0.59
2,0,30178,0.487,0.894
2,0,30212,0.501,1.001
2,0,30245,0.501,1.003
2,0,30279,0.509,1.002
2,0,30313,0.503,1.001
2,0,30345,0.497,0.997
2,0,30378,0.495,0.991
2,0,30412,0.485,0.976
2,0,30445,0.471,0.958
2,0,30478,0.458,0.951
2,0,30512,0.447,0.945
2,0,30545,0.437,0.938
2,0,30579,0.426,0.928
2,0,30612,0.424,0.898
2,0,30645,0.414,0.884
2,0,30678,0.371,0.825
2,0,30711,0.359,0.821
2,0,30746,0.358,0.81
2,0,30779,0.364,0.799
2,0,30811,0.372,0.786
2,0,30845,0.38,0.772
2,0,30878,0.376,0.754
2,0,30911,0.375,0.74
2,0,30945,0.366,0.702
2,0,30978,0.363,0.686
2,0,31011,0.365,0.677
2,0,31044,0.409,0.632
2,0,31078,0.543,0.542
2,0,31112,0.544,0.539
2,0,31145,0.552,0.53
2,0,31179,0.552,0.525
2,0,31212,0.553,0.519
2,0,31245,0.551,0.513
2,0,31279,0.547,0.505
2,0,31312,0.54,0.497
2,0,31345,0.538,0.496
2,0,31378,0.542,0.501
2,0,31411,0.541,0.511
2,0,31446,0.546,0.52
2,0,31478,0.552,0.529
2,0,31512,0.559,0.537
2,0,31545,0.561,0.54
2,0,31579,0.548,0.539
2,0,31613,0.541,0.543
2,0,31646,0.551,0.546
2,0,31678,0.553,0.562
2,0,31712,0.548,0.577
2,0,31745,0.551,0.589
2,0,31779,0.552,0.604
2,0,31812,0.558,0.611
2,0,31846,0.559,0.591
2,0,31879,0.554,0.59
2,0,31912,0.552,0.585
2,0,31946,0.543,0.585
2,0,31978,0.538,0.596
2,0,32012,0.527,0.6
2,0,32045,0.527,0.608
2,0,32079,0.521,0.627
2,0,32113,0.538,0.634
2,0,32146,0.54,0.639
2,0,32179,0.538,0.645
2,0,32211,0.533,0.658
2,0,32246,0.518,0.675
2,0,32279,0.507,0.698
2,0,32313,0.507,0.736
2,0,32346,0.508,0.744
2,0,32378,0.506,0.758
2,0,32412,0.502,0.772
2,0,32445,0.504,0.778
2,0,32479,0.51,0.783
2,0,32513,0.516,0.793
2,0,32546,0.518,0.802
2,0,32580,0.524,0.811
2,0,32613,0.528,0.818
2,0,32646,0.535,0.827
2,0,32679,0.541,0.836
2,0,32712,0.555,0.841
2,0,32746,0.581,0.842
2,0,32780,0.592,0.826
2,0,32813,0.602,0.828
2,0,32845,0.605,0.832
2,0,32879,0.605,0.846
2,0,32912,0.604,0.852
2,0,32946,0.606,0.882
2,0,32979,0.601,0.899
2,0,33013,0.605,0.91
2,0,33045,0.605,0.918
2,0,33080,0.605,0.93
2,0,33113,0.609,0.935
2,0,33146,0.611,0.94
2,0,33180,0.613,0.944
2,0,33213,0.615,0.944
2,0,33246,0.614,0.943
2,0,33279,0.613,0.941
2,0,33312,0.614,0.937
2,0,33345,0.619,0.937
2,0,33379,0.624,0.932
2,0,33412,0.63,0.922
2,0,33446,0.626,0.88
2,0,33480,0.645,0.774
2,0,33512,0.638,0.645
2,0,33546,0.68,0.54
2,0,33579,0.736,0.372
2,0,33613,0.764,0.331
2,0,33646,0.812,0.258
2,0,33679,0.795,0.241
2,0,33713,0.783,0.236
2,0,33745,0.772,0.233
2,0,33778,0.766,0.232
2,0,33812,0.762,0.234
2,0,33846,0.759,0.237
2,0,33879,0.753,0.232
2,0,33913,0.75,0.232
2,0,33945,0.746,0.235
2,0,33979,0.753,0.244
2,0,34012,0.751,0.253
2,0,34046,0.749,0.261
2,0,34080,0.752,0.262
2,0,34113,0.76,0.266
2,0,34146,0.756,0.274
2,0,34180,0.746,0.275
2,0,34212,0.735,0.294
2,0,34246,0.72,0.304
2,0,34279,0.687,0.304
2,0,34313,0.687,0.33
2,0,34346,0.68,0.339
2,0,34379,0.668,0.348
2,0,34412,0.659,0.355
2,0,34446,0.641,0.367
2,0,34480,0.635,0.366
2,0,34512,0.627,0.364
2,0,34545,0.614,0.364
2,0,34579,0.591,0.366
2,0,34612,0.552,0.388
2,0,34647,0.538,0.409
